angle,B,strength,E_i,v_i,E_f,v_f,id
0.28559933214452665,0.6311557788944724,0.7780096583158403,-13.022562455192666,[ 0.02564021 -0.26267151  0.81098365  0.52216067],-22.321875781119317,[-0.00834376  0.10347787 -0.51433007  0.85128567],1->0
0.28559933214452665,0.03618090452261307,0.06232406010972146,4.258218624401658,[-6.03086966e-05  7.10074000e-04  2.36498858e-02  9.99720048e-01],-5.151600143037347,[-0.01935338  0.96484901  0.26200082 -0.0068845 ],2->1
0.28559933214452665,0.41407035175879403,0.614655749488621,0.45332166852169475,[-0.12236595  0.94927053  0.28118981  0.06960126],-8.82038154597716,[ 0.02071945 -0.22867871  0.58927877  0.77461428],2->1
0.28559933214452665,0.11256281407035176,0.0004012612770869367,10.285770983347225,[9.98581933e-01 5.31671918e-02 2.70583028e-03 2.28322972e-04],1.2461543767539913,[-0.00126546  0.01481256  0.09194601  0.99565301],3->2
0.30146596170811146,0.11658291457286434,0.0006003459843153852,10.432784768792832,[9.98331729e-01 5.76509729e-02 3.16929552e-03 2.83013958e-04],1.1214022438253075,[-0.00166747  0.01840632  0.10161465  0.99465215],3->2
0.30146596170811146,0.03618090452261307,0.06827929821902,4.26583723963566,[-7.08292265e-05  7.87316650e-04  2.49136585e-02  9.99689294e-01],-5.146209053493992,[-0.02034502  0.96143845  0.27416155 -0.00759112],2->1
0.30146596170811146,0.4180904522613066,0.6270626597384702,0.555046905271334,[-0.12950821  0.94324493  0.29601912  0.07674174],-8.771990837418834,[ 0.02344949 -0.24346721  0.585726    0.77272174],2->1
0.30146596170811146,0.08844221105527639,0.6506951633684522,2.2088811657578242,[-6.87914798e-04  7.61525745e-03  7.03883046e-02  9.97490361e-01],-7.144066886763911,[-0.01056949  0.27229297 -0.95991397  0.06565062],2->0
0.30146596170811146,0.27738693467336684,0.5134287034007808,-1.4563143912856753,[ 0.10181202 -0.93255491 -0.30921339 -0.15608568],-10.776279194110899,[-0.0175634   0.24285792 -0.9089884   0.33830703],2->0
0.30146596170811146,0.6190954773869347,0.7819520088202916,-12.684845246411326,[ 0.02833465 -0.27479676  0.78982758  0.54759134],-21.98700821837957,[-0.00972586  0.11462645 -0.53849774  0.83473731],1->0
0.3173325912716963,0.607035175879397,0.786265275821459,-12.340897919334166,[ 0.03114143 -0.28665219  0.76791754  0.57198198],-21.65889241024466,[-0.01122429  0.12609516 -0.56154258  0.81770652],1->0
0.3173325912716963,0.11658291457286434,0.0007222133903241589,10.414254776055923,[9.98153312e-01 6.06426667e-02 3.51033937e-03 3.30909382e-04],1.15390740511153,[-0.00192649  0.02011283  0.10662234  0.99409428],3->2
0.3173325912716963,0.03618090452261307,0.07435222041188587,4.273850867905292,[-8.24908567e-05  8.67904935e-04  2.61694133e-02  9.99657142e-01],-5.140632901224999,[ 0.02132539 -0.95795066 -0.2860184   0.00832096],2->1
0.3173325912716963,0.4180904522613066,0.630320513666731,0.6019127608245723,[-0.13599372  0.93684542  0.31081918  0.0849577 ],-8.62899580139242,[ 0.02622544 -0.25721169  0.57446173  0.7766261 ],2->1
0.3173325912716963,0.08844221105527639,0.6419444432278565,2.231462886911359,[-7.97924580e-04  8.35691865e-03  7.38802029e-02  9.97231789e-01],-7.163265633117155,[-0.01158081  0.28391857 -0.95633109  0.06846153],2->0
0.3173325912716963,0.2733668341708543,0.47492712459463227,-1.4648500134122708,[ 0.10540121 -0.92157302 -0.32677246 -0.18114503],-10.777941075108037,[-0.01912661  0.25337614 -0.90696686  0.33592533],2->0
0.3331992208352811,0.5909547738693468,0.7914025194662694,-11.92137061482158,[ 0.03397846 -0.29790235  0.74294712  0.598439  ],-21.18206468179421,[-0.01292303  0.13884305 -0.58643961  0.79789986],1->0
0.3331992208352811,0.2693467336683417,0.4328970997051028,-1.4680123036995192,[ 0.10861534 -0.90863226 -0.34445712 -0.20961732],-10.777371344505674,[-0.02072526  0.26372444 -0.90498009  0.33321303],2->0
0.3331992208352811,0.09246231155778896,0.6291241520420534,2.101422125981656,[-0.00104759  0.01039916  0.08184433  0.99659032],-7.252905237524414,[-0.01300151  0.29495969 -0.9524628   0.07512889],2->0
0.3331992208352811,0.11658291457286434,0.0008593825840332431,10.394792190775831,[9.97966127e-01 6.36277918e-02 3.86859669e-03 3.84070481e-04],1.1879500862332675,[-0.00220821  0.0218537   0.11157495  0.99351325],3->2
0.3331992208352811,0.03618090452261307,0.08052381939899805,4.28225689639579,[-9.53485300e-05  9.51715366e-04  2.74167565e-02  9.99623632e-01],-5.134884355481788,[ 0.02229434 -0.95439584 -0.29757223  0.00907232],2->1
0.3331992208352811,0.42211055276381915,0.6413032784748497,0.7095883621200629,[-0.14312576  0.93010604  0.32531439  0.09267315],-8.580985641871768,[ 0.02931406 -0.27187282  0.56935123  0.77528385],2->1
0.3490658503988659,0.11658291457286434,0.0010124605925188135,10.374399664005963,[9.97770230e-01 6.66060149e-02 4.24402832e-03 4.42810656e-04],1.2235105183968646,[-0.00251299  0.02362267  0.11646935  0.99291014],3->2
0.3490658503988659,0.03618090452261307,0.08677622981763435,4.291052588536184,[-1.09456610e-04  1.03861997e-03  2.86552983e-02  9.99588807e-01],-5.128975962891269,[ 0.02325176 -0.95078367 -0.308825    0.00984357],2->1
0.3490658503988659,0.42211055276381915,0.6442543526171916,0.7622774412671427,[-0.14952979  0.92297096  0.33977614  0.10157574],-8.440884576516506,[ 0.03244989 -0.28562777  0.5572909   0.77896767],2->1
0.3490658503988659,0.09246231155778896,0.6198688052946925,2.12758745737508,[-0.00119669  0.01128692  0.08546374  0.99627663],-7.274457246452777,[-0.0141011   0.30593769 -0.94875404  0.07790417],2->0
0.3490658503988659,0.26532663316582916,0.38717582471475337,-1.4648634812720263,[ 0.11137672 -0.8932707  -0.36215743 -0.24187742],-10.774509191424034,[-0.02235569  0.27390571 -0.90301404  0.33021437],2->0
0.3490658503988659,0.5788944723618091,0.796610170856102,-11.565846502470798,[ 0.03700226 -0.30926923  0.71957963  0.62063559],-20.86685857340761,[-0.01465301  0.15086654 -0.60714984  0.77999593],1->0
0.3649324799624507,0.09648241206030152,0.6057583280926762,2.0045425781372774,[-0.00154351  0.01384959  0.09406098  0.9954689 ],-7.369071719109054,[-0.01565488  0.31626599 -0.94473932  0.08484322],2->0
0.3649324799624507,0.2613065326633166,0.33787689309340113,-1.454270979787618,[ 0.11358909 -0.87493949 -0.3796853  -0.27823998],-10.76930148778054,[-0.02401428  0.28392267 -0.90105713  0.32696679],2->0
0.3649324799624507,0.5628140703517589,0.8028738067293165,-11.13354900903844,[ 0.0400409  -0.32003987  0.69289081  0.64488257],-20.404438010141615,[-0.01659213  0.16420906 -0.62970115  0.75910246],1->0
0.3649324799624507,0.4261306532663317,0.6541245335261179,0.8760871076109383,[-0.15663795  0.91551944  0.35387732  0.10981603],-8.393748447016584,[ 0.03589952 -0.30009186  0.55084078  0.77796564],2->1
0.3649324799624507,0.11658291457286434,0.0011819527332308539,10.353079976573571,[9.97565680e-01 6.95770020e-02 4.63659387e-03 5.07451706e-04],1.260567978700493,[-0.00284108  0.02541354  0.12130246  0.99228614],3->2
0.3649324799624507,0.03618090452261307,0.09309276468294754,4.300235085486599,[-1.24868904e-04  1.12848652e-03  2.98846538e-02  9.99552709e-01],-5.12292010221491,[ 0.02419757 -0.94712318 -0.31977976  0.0106331 ],2->1
0.3807991095260356,0.11658291457286434,0.001368257535199749,10.330836039173203,[9.97352540e-01 7.25404181e-02 5.04625173e-03 5.78324507e-04],1.2991008162329978,[-0.0031927   0.0272202   0.12607125  0.99164253],3->2
0.3807991095260356,0.03618090452261307,0.09945793055396221,4.309801407686511,[-1.41638696e-04  1.22117881e-03  3.11044423e-02  9.99515384e-01],-5.116728945344485,[ 0.02513168 -0.94342285 -0.33044041  0.01143936],2->1
0.3807991095260356,0.4261306532663317,0.6568643070180094,0.9347843329418764,[-0.1629466   0.90764758  0.36793805  0.11935606],-8.256894651413038,[ 0.03939874 -0.31378318  0.53804253  0.78134377],2->1
0.3807991095260356,0.10050251256281408,0.5906996897845409,1.8862889780559857,[-0.00197211  0.01685997  0.10314031  0.99452196],-7.467034901798867,[-0.01727977  0.32621815 -0.94064936  0.09198867],2->0
0.3807991095260356,0.25728643216080405,0.28556116528680675,-1.4349051772683894,[ 0.1151386  -0.85302651 -0.39674733 -0.31887371],-10.761701764750443,[-0.02569746  0.29377794 -0.89909985  0.32350214],2->0
0.3807991095260356,0.5467336683417086,0.8098443187568184,-10.695236920106074,[ 0.04318146 -0.33063312  0.6653281   0.66794881],-19.9490898433284,[-0.01864684  0.17780555 -0.65103154  0.73769602],1->0
0.3966657390896204,0.5346733668341709,0.8167904691285703,-10.327261588967254,[ 0.04655112 -0.34157644  0.64017876  0.68653455],-19.64925040255052,[-0.02068862  0.19031949 -0.66806745  0.71905241],1->0
0.3966657390896204,0.24924623115577893,0.20787766295506388,-1.4456532649173022,[ 0.11324324 -0.81539947 -0.41472148 -0.38769287],-10.653371562087514,[-0.02734995  0.30481098 -0.89916999  0.31278677],2->0
0.3966657390896204,0.10452261306532665,0.5746586381578981,1.7731345225613415,[-0.0024976   0.02037217  0.11271053  0.99341586],-7.568443280693067,[-0.01897224  0.33579637 -0.93649173  0.09931811],2->0
0.3966657390896204,0.1206030150753769,0.0019102133482659632,10.468528586017703,[9.96973277e-01 7.75293615e-02 5.74537193e-03 6.88241041e-04],1.1958017465734743,[-0.0040089   0.03259876  0.13716166  0.990004  ],3->2
0.3966657390896204,0.03618090452261307,0.10585742444734458,4.319748456462372,[-1.59818788e-04  1.31655692e-03  3.23142881e-02  9.99476877e-01],-5.1104144242067635,[ 0.02605406 -0.93969051 -0.34081168  0.01226082],2->1
0.3966657390896204,0.43015075376884426,0.6658487984176479,1.0548874410358664,[-0.17001805  0.89949233  0.38158397  0.1280667 ],-8.211064840542203,[ 0.04320834 -0.32797628  0.53041772  0.78052652],2->1
0.4125323686532052,0.24522613065326634,0.15217345875288435,-1.3981030197218374,[ 0.11254773 -0.78107815 -0.42885575 -0.43969612],-10.639903638511043,[-0.02906034  0.31436057 -0.89709744  0.30911019],2->0
0.4125323686532052,0.5185929648241207,0.8253096791907805,-9.880778505528019,[ 0.04992909 -0.3520428   0.61124127  0.70707642],-19.20464224220693,[-0.02294246  0.20420396 -0.68690341  0.6970926 ],1->0
0.4125323686532052,0.1085427135678392,0.5576038530770692,1.665398713628428,[-0.00313704  0.02444248  0.12277994  0.99212792],-7.673382713209835,[-0.02072863  0.34500443 -0.93227379  0.10680753],2->0
0.4125323686532052,0.1206030150753769,0.002174876120678202,10.443800577844907,[9.96730256e-01 8.05581040e-02 6.21162454e-03 7.76827826e-04],1.2392011964664476,[-0.00445314  0.0346088   0.14200562  0.98925063],3->2
0.4125323686532052,0.03618090452261307,0.11227811546853868,4.3300730156929035,[-1.79461547e-04  1.41447743e-03  3.35138203e-02  9.99437237e-01],-5.1039882031906165,[ 0.02696467 -0.9359334  -0.35089893  0.01309603],2->1
0.4125323686532052,0.43015075376884426,0.6684434624472352,1.119755011751738,[-0.17621821  0.89088989  0.39517886  0.13818835],-8.077786528000813,[ 0.04707057 -0.34152426  0.51692942  0.78353655],2->1
0.42839899821679,0.1206030150753769,0.002459595282305801,10.418133015666626,[9.96478336e-01 8.35782859e-02 6.69577527e-03 8.73073710e-04],1.2840661272831035,[-0.00492307  0.03661213  0.14677026  0.98848055],3->2
0.42839899821679,0.03618090452261307,0.11870801397974348,4.340771753530332,[-2.00618971e-04  1.51479377e-03  3.47026735e-02  9.99396513e-01],-5.097461656670709,[ 0.02786349 -0.93215818 -0.3607081   0.01394357],2->1
0.42839899821679,0.4341708542713568,0.6767130688381117,1.2462802780214852,[ 0.18324139 -0.88204656 -0.40830865 -0.14731092],-8.033642882343964,[ 0.05123541 -0.35537009  0.50826344  0.78278689],2->1
0.42839899821679,0.11256281407035176,0.5395090982652129,1.5634132190345724,[-0.00390948  0.02912836  0.13335599  0.99063234],-7.781927651880501,[-0.02254524  0.35384762 -0.9280027   0.11443153],2->0
0.42839899821679,0.2412060301507538,0.10133831017420956,-1.3359159783433006,[ 0.11078294 -0.74151014 -0.44047879 -0.49383023],-10.623957077026882,[-0.03078354  0.32375377 -0.89500905  0.30527801],2->0
0.42839899821679,0.49849246231155786,0.8359832450616508,-9.352317477039954,[-0.05330969  0.36213871 -0.57786967 -0.72943833],-18.619372471991802,[-0.02541789  0.21958854 -0.70743854  0.67131626],1->0
0.4442656277803748,0.4824120603015076,0.8468630557604793,-8.898277823839468,[-0.05697233  0.37289212 -0.54719751 -0.74718171],-18.186189074403853,[-0.02784292  0.23368629 -0.72369975  0.64874815],1->0
0.4442656277803748,0.23316582914572867,0.037929759089193035,-1.269455158420479,[ 0.10302388 -0.67086208 -0.44650036 -0.58306739],-10.505139150512854,[-0.03241714  0.33433149 -0.89461578  0.29467642],2->0
0.4442656277803748,0.11658291457286434,0.5203559483306496,1.4675222513233712,[-0.00483594  0.03448713  0.14444465  0.98889989],-7.8941404509886,[-0.02441834  0.36233273 -0.92368545  0.12216355],2->0
0.4442656277803748,0.03618090452261307,0.12513623091304996,4.351841224175747,[-2.23342752e-04  1.61735640e-03  3.58804872e-02  9.99354754e-01],-5.090845851180729,[ 0.02875051 -0.9283709  -0.37024556  0.01480207],2->1
0.4442656277803748,0.1206030150753769,0.0027641925477288813,10.391529385344558,[9.96217588e-01 8.65895705e-02 7.19778597e-03 9.77374303e-04],1.3303692980102755,[-0.00541854  0.03860253  0.15145257  0.9876956 ],3->2
0.4442656277803748,0.4341708542713568,0.6792107854129059,1.31745050611048,[-0.1893213   0.87272778  0.42137249  0.15795218],-7.904239255350978,[ 0.05545619 -0.36869121  0.49413094  0.78538272],2->1
0.4601322573439596,0.12462311557788947,0.003722091696104573,10.522284958982176,[0.99573321 0.09191662 0.00808765 0.00114203],1.2440966298756526,[-0.00664149  0.04531914  0.16347397  0.9854838 ],3->2
0.4601322573439596,0.03618090452261307,0.131552929587291,4.363277869706734,[-2.47684368e-04  1.72201315e-03  3.70469065e-02  9.99312013e-01],-5.084151531782641,[ 0.02962573 -0.92457709 -0.37951808  0.01567022],2->1
0.4601322573439596,0.4381909547738694,0.6868978687130198,1.4504901931474905,[ 0.19628646 -0.86321926 -0.43392738 -0.16742512],-7.862113054036383,[ 0.05996783 -0.38211321  0.4845388   0.78461169],2->1
0.4601322573439596,0.12462311557788947,0.49022607324571055,1.2440966298756526,[-0.00664149  0.04531914  0.16347397  0.9854838 ],-8.093699870145763,[-0.02682698  0.36978376 -0.91883223  0.13523175],2->0
0.4601322573439596,0.2291457286432161,0.01319467705671329,-1.1654797246649937,[-0.09874316  0.6203073   0.44941108  0.63521518],-10.483234798453475,[-0.03413978  0.34342481 -0.89240546  0.29069979],2->0
0.4601322573439596,0.46633165829145734,0.8591017183390717,-8.442626220085765,[-0.06081614  0.38399214 -0.515742   -0.76345375],-17.757028267097102,[-0.03033236  0.24779795 -0.73871477  0.62608036],1->0
0.47599888690754444,0.22110552763819097,0.00023858491882976647,-1.0282366879811609,[-0.08774553  0.53552765  0.44065207  0.71507804],-10.357358424578278,[-0.03572095  0.35369287 -0.89168609  0.28021649],2->0
0.47599888690754444,0.13266331658291458,0.45631538893556584,1.0355335936505343,[-0.00901576  0.05888857  0.18413773  0.98109334],-8.301574985681661,[-0.02927901  0.37675514 -0.91384174  0.14863234],2->0
0.47599888690754444,0.4462311557788945,0.8749274070579889,-7.903683815566164,[ 0.06475885 -0.39542761  0.47898231  0.78103729],-17.19057362582185,[-0.03301062  0.26341504 -0.75524913  0.59926753],1->0
0.47599888690754444,0.03618090452261307,0.1379492721173131,4.375078021955377,[-2.73695167e-04  1.82860945e-03  3.82015823e-02  9.99268343e-01],-5.07738911218389,[ 0.03048915 -0.92078171 -0.38853269  0.01654676],2->1
0.47599888690754444,0.12462311557788947,0.004128005021536513,10.493087791133114,[0.99543986 0.09498956 0.00865176 0.00126955],1.2954635883573844,[-0.00724434  0.04744039  0.16817158  0.98458887],3->2
0.47599888690754444,0.4381909547738694,0.6893353761789509,1.5280588712446401,[-0.20223626  0.85320673  0.44639649  0.17851872],-7.73684977066293,[ 0.0645385  -0.39512238  0.46981039  0.78675999],2->1
0.49186551647112925,0.2090452261306533,0.03453859245825563,-0.8044133222664179,[-0.07009769  0.41740844  0.41212405  0.80685208],-10.127011495401794,[-0.03706417  0.3650808  -0.89211242  0.26358619],2->0
0.49186551647112925,0.14070351758793972,0.41833300674607715,0.8435862842137796,[-0.01210405  0.07569517  0.20653942  0.97543078],-8.517997680663129,[-0.03176547  0.38325699 -0.90871933  0.16227822],2->0
0.49186551647112925,0.43015075376884426,0.8909737460965782,-7.44697675452529,[ 0.06909165 -0.40794291  0.44546849  0.79395639],-16.769282998473503,[-0.03558573  0.27747461 -0.76776327  0.57643824],1->0
0.49186551647112925,0.03618090452261307,0.1443173622294225,4.387237904434645,[-3.01426483e-04  1.93698863e-03  3.93441710e-02  9.99223795e-01],-5.07056866816857,[ 0.03134078 -0.91698926 -0.39729664  0.01743048],2->1
0.49186551647112925,0.4381909547738694,0.6918359405815784,1.6088234751550023,[ 0.20809768 -0.84284274 -0.45854736 -0.18985728],-7.614120056852846,[ 0.06928298 -0.4079846   0.45483964  0.78858692],2->1
0.49186551647112925,0.12462311557788947,0.004554605734195896,10.462941610109823,[0.99513739 0.09805261 0.0092346  0.00140686],1.3482334524386237,[-0.00787351  0.04952288  0.17277065  0.9836848 ],3->2
0.5077321460347141,0.12864321608040202,0.005981873421172273,10.588065536788646,[0.99456084 0.10363493 0.01029058 0.00162561],1.2766196644396286,[-0.00949611  0.05732807  0.18547685  0.98092897],3->2
0.5077321460347141,0.03618090452261307,0.1506501860279799,4.399753634311166,[-3.30929755e-04  2.04699217e-03  4.04743353e-02  9.99178427e-01],-5.063699933930137,[ 0.03218063 -0.91320374 -0.40581733  0.01832021],2->1
0.5077321460347141,0.44221105527638194,0.698951837438239,1.751684432862171,[ 0.21494816 -0.83238722 -0.47013564 -0.19975303],-7.57613024754374,[ 0.07429278 -0.42065872  0.44412462  0.78757866],2->1
0.5077321460347141,0.1648241206030151,0.30187102492678725,0.2206585536181769,[-0.0243278   0.14447608  0.27320642  0.95073291],-9.115894743184896,[-0.03586276  0.38533759 -0.90029607  0.19923801],2->0
0.5077321460347141,0.18492462311557792,0.18190195884841923,-0.27193620708329463,[-0.0406282   0.23798327  0.33554068  0.91056343],-9.59670183496341,[ 0.03747406 -0.37983123  0.89547026 -0.2290348 ],2->0
0.5077321460347141,0.4100502512562815,0.9122650252736844,-6.90715157232983,[ 0.07368987 -0.42177777  0.40569617  0.80751714],-16.213161028840513,[ 0.03830827 -0.2930282   0.78165736 -0.54925287],1->0
0.5235987755982989,0.3899497487437186,0.9375871056472761,-6.369138547700065,[ 0.07879274 -0.4377409   0.36372481  0.81846128],-15.662419790461593,[-0.04101415  0.30849986 -0.79421232  0.52189316],1->0
0.5235987755982989,0.44221105527638194,0.7014225946999372,1.8389181766802876,[ 0.22066889 -0.82137766 -0.48160104 -0.21143419],-7.457874837621086,[ 0.07936686 -0.43308085  0.42863075  0.78893445],2->1
0.5235987755982989,0.03618090452261307,0.15694155200368934,4.4126212244223275,[-3.62256661e-04  2.15846000e-03  4.15917435e-02  9.99132292e-01],-5.056792300919027,[ 0.0330087  -0.9094287  -0.41410224  0.01921483],2->1
0.5235987755982989,0.12864321608040202,0.006524516418531382,10.555241200756724,[0.99422337 0.10675672 0.01094042 0.00179135],1.3345755981264016,[-0.01024193  0.05946537  0.19003469  0.97992132],3->2
0.5394654051618837,0.12864321608040202,0.007085861315517888,10.521456883143653,[0.99387646 0.10986768 0.01160993 0.00196894],1.3938764320919939,[-0.01101368  0.06153717  0.19447757  0.97891284],3->2
0.5394654051618837,0.03618090452261307,0.16318603133947954,4.425836585335598,[-3.95459278e-04  2.27123071e-03  4.26960705e-02  9.99085447e-01],-5.049854818847525,[ 0.03382501 -0.90566727 -0.42215888  0.02011328],2->1
0.5394654051618837,0.44221105527638194,0.7039537644430524,1.9293693836157,[ 0.22629662 -0.8100437  -0.49270218 -0.22330162],-7.342313577966033,[ 0.0846028  -0.44529009  0.41292289  0.78997075],2->1
0.5394654051618837,0.3738693467336684,0.9631527066520377,-5.922646697985648,[ 0.08445495 -0.45535104  0.32515295  0.82449884],-15.249672153749021,[-0.04357357  0.32222857 -0.80318163  0.49916868],1->0
0.5553320347254685,0.13266331658291458,0.009091861440229295,10.640710287075668,[0.993199   0.11569618 0.01284767 0.00225415],1.3378329007328829,[-0.01308942  0.07029199  0.20772605  0.97557039],3->2
0.5553320347254685,0.03618090452261307,0.1693788993582384,4.439395527447946,[-4.30590247e-04  2.38514189e-03  4.37869974e-02  9.99037950e-01],-5.0428961985247245,[ 0.03462957 -0.90192222 -0.42999476  0.02101452],2->1
0.5553320347254685,0.44221105527638194,0.7065425126309791,2.023035867932502,[ 0.2318304  -0.79839611 -0.50342432 -0.23533441],-7.229494131622292,[ 0.08999567 -0.45726446  0.39701128  0.79069086],2->1
0.5553320347254685,0.35376884422110555,0.998512669533999,-5.397991170254761,[ 0.09098226 -0.47749764  0.2774611   0.8286939 ],-14.706187233472553,[-0.04617631  0.33740624 -0.81328988  0.47178845],1->0
0.5711986642890533,0.3376884422110553,1.0337742605609268,-4.972313594077978,[ 0.09820147 -0.50168988  0.2328591   0.82730911],-14.29637289098727,[-0.04861432  0.35077877 -0.82017462  0.44933784],1->0
0.5711986642890533,0.13266331658291458,0.009774527935760165,10.60416987255905,[0.99281459 0.11886309 0.01358942 0.00246633],1.4023677118907873,[-0.01398279  0.07232778  0.21206485  0.97447508],3->2
0.5711986642890533,0.03618090452261307,0.17551607876933337,4.453293763123159,[-4.67702969e-04  2.50003033e-03  4.48642117e-02  9.98989857e-01],-5.035924816225209,[ 0.03542237 -0.89819593 -0.43761734  0.02191758],2->1
0.5711986642890533,0.44221105527638194,0.7091867629874393,2.119908593538044,[ 0.23726975 -0.7864468  -0.5137536  -0.2475111 ],-7.119457117968237,[ 0.09553999 -0.46898239  0.38090787  0.79109849],2->1
0.5870652938526382,0.3216080402010051,1.0741363029304747,-4.563183274693449,[ 0.1063791  -0.53000266  0.1842945   0.82086309],-13.886793266719504,[-0.05096501  0.36394984 -0.82616377  0.42707905],1->0
0.5870652938526382,0.44221105527638194,0.7118851091305246,2.219971415956753,[ 0.24261474 -0.77420871 -0.52367717 -0.25980992],-7.012235957452183,[ 0.10122975 -0.48042291  0.36462609  0.79119794],2->1
0.5870652938526382,0.13266331658291458,0.01047077865432438,10.56666055890996,[0.99242044 0.12201822 0.01435189 0.00269283],1.468166307920814,[-0.01490072  0.07427317  0.21627346  0.97338957],3->2
0.5870652938526382,0.03618090452261307,0.18159408520832462,4.467526908864882,[-5.06851815e-04  2.61573233e-03  4.59274076e-02  9.98941227e-01],-5.028948719326026,[ 0.03620342 -0.89449048 -0.44503402  0.02282152],2->1
0.6029319234162229,0.13668341708542714,0.013141788671270548,10.679823569404485,[0.99163288 0.12808439 0.01578796 0.00305914],1.4284164006500892,[-0.01746965  0.08376019  0.22988505  0.96944928],3->2
0.6029319234162229,0.03618090452261307,0.18760997542500044,4.482090487523157,[-5.48092364e-04  2.73208390e-03  4.69762860e-02  9.98892118e-01],-5.021975632975213,[ 0.03697271 -0.89080761 -0.45225207  0.02372543],2->1
0.6029319234162229,0.44221105527638194,0.7146367418130928,2.3232008878688206,[ 0.24786601 -0.76169572 -0.53318329 -0.27220884],-6.907856774489319,[ 0.10705853 -0.49156581  0.34818076  0.79099411],2->1
0.6029319234162229,0.3055276381909548,1.1194207365269375,-4.176492216481399,[ 0.11564162 -0.56315466  0.13077956  0.80770078],-13.477174230225632,[-0.05320318  0.37690738 -0.83130984  0.40501135],1->0
0.6187985529798078,0.44221105527638194,0.7174413886982729,2.4295661310276118,[ 0.25302476 -0.74892255 -0.54226144 -0.28468582],-6.806338363006635,[ 0.11301946 -0.50239186  0.33158779  0.79049261],2->1
